Precinct Name,Carson_Ben,Fiorina_Carly,Christie_Chris,Trump_Donald,Bush_Jeb,Gilmore_Jim,Kasich_John,Graham_Lindsey,Rubio_Marco,Huckabee_Mike,Cruz_Ted,Paul_Rand,Santorum_Rick,Sanders_Bernie,Clinton_Hillary,O'Malley_Martin,
301 - PRECINCT 3-1,27,0,1,98,0,0,7,0,53,0,69,0,0,50,312,3,
101 - COUNTY SEAT,23,1,1,127,2,0,8,1,59,0,27,0,0,23,119,3,
201 - RED OAK WYLLIESBURG,6,0,0,122,2,0,8,0,34,0,40,0,0,26,87,0,
302 - DRAKES BRANCH,9,0,1,102,1,0,7,0,33,0,24,0,0,21,78,0,
401 - KEYSVILLE,11,0,0,123,3,0,13,0,45,0,31,0,1,26,72,0,
501 - CULLEN,17,0,0,63,0,0,3,0,25,0,16,0,0,5,47,1,
503 - RED HOUSE,7,0,0,41,0,0,2,0,16,1,22,0,0,12,58,1,
602 - PHENIX,21,0,1,123,0,0,4,0,44,1,40,1,0,18,80,1,
701 - BACON,5,0,0,46,2,0,3,0,12,0,4,0,0,6,55,0,
702 - SAXE,8,0,0,46,0,1,1,0,20,0,9,0,0,15,32,0,
101 - BELLWOOD,23,0,0,166,0,0,8,0,42,1,70,0,0,69,175,0,
102 - SOUTH CHESTER,30,0,1,301,1,0,27,1,189,2,126,2,0,133,252,4,
103 - ENON,53,0,0,376,0,0,30,1,216,1,159,0,0,130,266,3,
104 - NORTH CHESTER,40,1,1,353,0,0,30,0,251,1,206,1,0,154,226,2,
105 - DREWRYS BLUFF,20,0,0,177,0,1,8,0,56,0,56,5,0,120,251,2,
106 - HARROWGATE,51,0,1,346,3,2,33,0,233,2,169,3,0,206,563,4,
107 - WELLS,50,0,1,261,0,0,33,0,194,0,117,5,0,159,330,3,
108 - ECOFF,75,1,0,475,3,1,57,0,377,4,229,4,0,170,313,4,
109 - ELIZABETH SCOTT,64,2,0,383,2,1,71,0,299,0,175,1,0,193,534,2,
110 - DUTCH GAP,47,0,0,176,0,0,31,1,129,0,103,2,0,89,298,0,
111 - IRON BRIDGE,70,1,0,391,2,1,47,1,355,0,207,1,0,201,565,2,
112 - CARVER,37,0,0,220,2,0,23,0,178,0,94,0,0,104,356,3,
201 - GATES,22,0,1,229,1,2,28,0,154,0,124,5,0,104,251,3,
202 - BEULAH,26,0,0,225,0,0,19,1,144,1,90,1,0,152,543,4,
203 - BIRD,18,0,1,140,1,1,15,0,75,0,58,0,0,109,265,0,
204 - JACOBS,27,0,1,167,1,0,20,0,129,0,102,1,0,125,264,1,
205 - FALLING CREEK,26,1,0,235,2,1,30,1,133,0,95,0,0,180,586,3,
206 - BELMONT,9,0,0,45,1,0,6,0,39,0,40,1,0,143,334,0,
207 - CHIPPENHAM,6,0,0,59,0,0,4,0,32,0,28,0,0,62,172,2,
208 - MEADOWBROOK,40,1,0,138,4,1,17,0,92,3,59,0,0,148,532,2,
209 - SALEM CHURCH,45,1,0,327,2,1,18,1,194,1,187,4,0,168,337,4,
210 - FIVE FORKS,50,0,0,214,1,1,27,0,179,0,141,2,0,240,626,2,
211 - NASH,56,1,0,433,1,1,126,0,558,1,232,0,1,130,302,1,
212 - ST. LUKE'S,28,0,0,166,3,0,26,1,140,2,100,0,0,95,167,0,
213 - SOUTHSIDE,27,0,1,194,1,0,21,0,102,1,79,3,0,262,991,1,
214 - HOPKINS,4,1,0,16,0,0,1,0,1,1,4,0,0,25,81,1,
301 - ETTRICK,16,0,0,106,0,1,6,0,52,0,41,0,0,178,681,2,
302 - DEER RUN,27,0,0,152,1,0,22,0,127,1,70,0,0,79,85,1,
303 - MATOACA,44,0,0,324,2,1,11,0,168,0,100,1,0,94,563,1,
304 - WINFREES STORE,47,1,0,512,6,0,37,0,242,2,223,1,0,89,238,1,
305 - BEACH,43,0,1,292,2,1,29,0,185,1,165,1,0,62,180,0,
306 - WINTERPOCK,64,0,1,502,1,2,55,0,326,0,259,4,0,112,181,0,
307 - COSBY,51,0,0,353,4,0,62,0,386,2,179,3,0,237,288,2,
308 - SOUTH MANCHESTER,5,0,0,80,0,0,19,0,76,1,53,2,0,65,105,1,
309 - SKINQUARTER,66,1,0,499,1,1,91,0,582,0,233,3,0,197,247,1,
310 - TOMAHAWK,75,2,1,326,1,1,108,0,439,1,166,2,0,241,247,3,
313 - WOOLRIDGE,59,0,1,361,5,0,117,0,575,0,191,4,0,294,300,3,
315 - BAILEY BRIDGE,57,0,0,362,3,0,59,0,331,2,232,4,0,134,216,1,
316 - SPRING RUN,43,0,1,282,3,0,27,0,234,1,209,3,0,213,245,3,
317 - BIRKDALE,70,1,0,371,0,2,79,0,408,1,195,2,0,129,362,3,
401 - HARBOUR POINTE,29,0,0,175,1,1,62,0,215,0,113,2,1,104,176,2,
402 - GENITO,90,1,0,358,2,1,57,0,298,1,219,3,1,288,483,0,
403 - BRANDERMILL,57,1,2,253,2,0,93,0,402,0,198,2,0,224,287,3,
404 - PROVIDENCE,39,0,0,206,3,0,51,0,207,2,137,5,0,214,345,1,
405 - LA PRADE,55,0,0,255,3,2,70,1,318,0,169,0,0,152,336,5,
406 - SMOKETREE,34,0,0,259,2,1,78,0,414,1,156,6,0,162,217,1,
407 - MONACAN,30,0,1,158,1,0,36,0,241,0,105,0,1,99,143,0,
408 - REAMS,35,1,0,242,4,1,36,1,224,1,167,2,0,301,528,4,
409 - MANCHESTER,24,2,0,139,2,1,25,0,141,1,81,1,0,108,200,1,
410 - WAGSTAFF,21,1,0,168,0,0,37,0,144,1,97,3,0,104,182,3,
411 - SWIFT CREEK,45,2,1,249,2,0,82,0,380,0,178,5,1,189,270,0,
413 - SHENANDOAH,26,0,0,220,1,0,43,0,215,1,139,3,0,186,263,1,
414 - CRENSHAW,47,1,1,361,4,0,25,0,257,2,229,0,0,227,335,2,
415 - EVERGREEN,45,0,1,269,3,1,64,0,361,1,189,2,0,195,279,1,
416 - EVERGREEN WEST,20,0,0,93,1,0,27,0,147,0,62,1,0,75,109,1,
417 - EDGEWATER,13,0,0,104,2,0,31,0,192,1,68,0,0,66,107,1,
501 - HUGUENOT,35,0,0,179,4,2,43,0,249,1,92,2,0,203,206,1,
502 - CRESTWOOD,26,0,1,152,0,0,33,0,165,1,99,1,0,169,146,2,
503 - MIDLOTHIAN,40,0,0,320,0,0,61,2,360,0,126,1,0,140,257,1,
504 - ROBIOUS,49,1,3,368,5,1,240,0,799,1,186,3,0,202,353,1,
505 - BON AIR,56,2,2,240,1,3,115,0,413,0,154,2,0,276,324,0,
506 - GREENFIELD,42,0,0,219,5,0,67,0,317,0,117,3,0,243,332,3,
507 - SALISBURY,43,0,0,382,1,0,199,0,700,1,222,4,0,167,261,2,
508 - BELGRADE,24,0,0,250,1,1,67,0,314,0,178,2,0,194,281,1,
509 - CRANBECK,19,2,0,114,2,1,25,0,169,0,97,2,0,154,192,0,
510 - SYCAMORE,40,0,0,255,3,0,137,0,500,1,172,1,0,172,246,3,
511 - BLACK HEATH,17,0,2,164,2,0,101,0,381,1,133,2,0,94,179,2,
513 - BEAUFONT,7,1,0,55,0,0,15,0,55,0,35,0,0,101,204,0,
514 - WATKINS,47,0,0,277,2,0,118,0,559,1,176,3,0,215,276,1,
515 - DAVIS,27,0,1,85,0,1,4,1,67,0,47,2,0,156,510,4,
516 - POCOSHOCK,13,0,0,58,0,0,9,0,31,0,39,0,0,111,365,2,
517 - ROSELAND,12,0,0,65,0,0,25,1,120,0,41,0,0,24,50,1,
518 - MIDLOTHIAN NORTH,26,2,0,315,3,2,148,1,570,3,170,1,0,103,216,2,
101 - RUSSELL,43,2,0,204,2,0,50,0,143,0,129,2,1,84,105,3,
201 - BERRYVILLE,31,2,1,109,1,0,34,0,146,1,65,2,1,125,127,3,
301 - MILLWOOD,19,0,0,105,3,0,31,0,101,0,74,0,0,82,87,1,
302 - PINE GROVE,12,0,0,65,1,0,11,0,59,0,35,1,0,34,45,0,
401 - WHITE POST,27,0,0,167,1,0,31,0,129,1,105,2,0,103,113,2,
501 - BUCKMARSH,26,0,0,123,1,0,23,0,100,0,88,2,0,82,85,1,
502 - BLUE RIDGE,13,0,1,46,0,0,8,0,48,0,23,0,1,42,36,1,
101 - COURT HOUSE,10,0,0,75,2,0,3,0,25,0,56,3,0,22,18,0,
201 - AMMENDALE PRECINCT,13,0,0,96,0,0,5,0,31,0,80,0,0,15,12,0,
301 - GIVENS & REYNOLDS STORE,8,0,0,53,0,0,4,0,21,0,13,0,0,17,22,0,
303 - MARSHALLS STORE,5,0,0,34,0,0,3,0,13,0,16,1,0,18,17,0,
401 - BARBOURS CREEK,3,0,0,32,0,0,0,0,18,0,31,0,0,9,9,0,
402 - PAINT BANK,0,0,0,6,0,0,1,0,0,1,2,0,0,5,6,0,
403 - CRAIG SPRINGS,1,0,0,35,0,0,2,0,10,0,6,0,0,12,8,0,
501 - CRAIG CITY,5,1,0,72,0,0,0,0,19,1,39,1,0,8,21,2,
101 - WEST FAIRFAX,59,0,0,245,4,4,70,0,206,1,161,1,0,199,235,3,
201 - EAST FAIRFAX,32,0,0,185,0,0,22,0,121,0,119,2,0,140,179,4,
302 - EGGBORNSVILLE,30,0,0,160,1,0,16,0,90,1,132,2,0,68,61,1,
303 - CARDOVA,25,0,0,157,2,0,13,0,74,0,87,0,0,52,53,2,
304 - WILLOW SHADE,19,0,0,58,0,0,18,0,36,1,33,0,0,19,47,1,
401 - ELDORADO,39,0,0,188,2,0,19,1,105,2,87,1,1,62,92,1,
402 - BROWNS STORE,49,2,4,293,2,1,46,0,198,2,184,2,1,104,145,2,
501 - JEFFERSONTON,53,0,0,258,4,1,48,0,218,1,143,4,1,100,100,0,
502 - RIXEYVILLE,43,1,1,262,0,0,46,0,135,1,167,2,0,101,75,1,
601 - MITCHELLS,1,0,0,57,0,0,9,0,30,0,24,1,1,16,14,0,
602 - PEARL SAMPLE,42,1,2,231,1,1,47,0,187,1,109,3,1,88,143,1,
603 - SOUTH RIDGE,18,0,1,55,1,0,5,0,44,2,35,1,0,29,53,1,
702 - BRANDY STATION,37,0,0,225,0,1,51,0,132,0,179,1,0,77,96,2,
703 - LIGNUM,24,0,0,120,2,1,11,0,39,1,90,1,0,36,66,1,
704 - RICHARDSVILLE,12,0,0,67,0,0,8,0,44,0,34,1,0,18,13,0,
101 - PRECINCT 1,22,0,0,144,0,1,9,1,76,0,60,1,0,27,145,2,
201 - PRECINCT 2,18,0,0,149,0,1,4,0,67,0,91,2,0,26,99,1,
301 - PRECINCT 3,12,0,1,91,0,0,1,1,37,0,42,0,0,27,180,0,
401 - PRECINCT 4,20,1,0,138,0,0,4,0,69,0,49,0,1,37,78,0,
501 - PRECINCT 5,18,0,0,123,0,0,11,0,76,0,28,0,0,35,134,0,
101 - SOUTH CLINTWOOD,32,0,0,188,0,1,12,0,49,2,30,1,0,64,64,1,
201 - NORA,1,0,0,62,1,0,0,0,12,1,17,0,0,11,11,0,
202 - FRYING PAN,1,0,0,24,0,0,1,0,15,0,7,0,0,3,12,0,
203 - CLINCHCO,6,0,0,75,0,0,0,0,16,0,16,0,0,18,32,1,
301 - WEST DANTE,4,0,0,38,0,1,0,0,10,1,21,0,1,5,7,0,
302 - HERALD,3,0,0,70,0,0,2,0,14,0,20,0,0,6,5,0,
303 - RIDGE,13,0,0,89,0,0,2,0,37,1,23,0,0,11,17,1,
401 - HAYSI-COLLEY,11,0,0,144,1,0,6,0,17,0,34,0,0,39,69,3,
501 - TARPON,8,0,0,46,0,0,1,0,16,1,5,0,0,8,30,0,
502 - NORTH CLINTWOOD,17,0,0,144,1,0,8,0,36,0,37,0,0,27,52,1,
101 - WHITE OAK,16,1,0,62,0,1,6,0,29,0,24,0,0,14,41,1,
102 - ROCKY RUN,14,0,0,110,3,0,7,0,49,1,36,1,0,16,66,1,
103 - CHURCH ROAD,20,0,0,234,0,3,8,0,83,0,51,0,0,26,82,1,
201 - ROHOIC,10,0,0,63,0,0,6,0,22,0,22,0,0,25,122,0,
202 - SUTHERLAND,32,0,0,233,4,1,18,1,108,3,70,0,0,47,228,0,
301 - REAMS,8,0,1,58,2,0,6,0,28,0,26,0,0,15,63,3,
302 - NEW HOPE,8,0,0,146,0,0,10,0,52,0,40,0,0,34,118,0,
303 - LITTLE ZION,18,0,0,115,1,0,4,0,34,0,49,1,0,24,288,3,
401 - DINWIDDIE,21,0,0,166,0,0,14,0,72,0,54,0,0,32,178,1,
402 - MCKENNEY,14,0,0,82,0,1,7,0,25,1,23,0,0,17,118,0,
403 - CHERRY HILL,6,0,0,41,0,0,1,0,17,0,12,0,0,12,114,0,
501 - EDGEHILL,2,0,0,18,0,0,1,0,1,0,2,0,0,13,52,0,
502 - CHESDIN,11,0,1,111,0,0,10,0,47,0,39,0,0,83,403,2,
101 - GREATER TAPPAHANNOCK,19,0,0,117,1,0,23,0,112,2,29,0,0,34,142,2,
201 - NORTH,16,0,0,68,0,0,8,0,41,0,20,0,0,17,204,3,
301 - SOUTH,33,1,0,157,2,2,17,0,145,1,51,0,0,30,150,0,
401 - CENTRAL,21,1,0,89,1,0,13,0,106,0,37,2,0,45,131,1,
104 - CHAPEL,27,4,0,113,2,1,142,0,237,0,91,2,0,156,329,1,
105 - FAIRVIEW,38,1,3,212,0,1,185,0,428,0,142,0,2,390,584,5,
106 - HERITAGE,12,0,1,114,3,0,39,2,122,0,34,2,0,266,420,6,
108 - KINGS PARK,20,1,0,123,3,0,90,0,214,0,76,2,1,222,326,6,
109 - LITTLE RUN,15,1,0,65,2,0,79,0,131,1,42,1,0,114,188,1,
110 - NORTH SPRINGFIELD,21,1,3,200,2,0,85,0,241,3,111,4,1,329,489,6,
113 - CANTERBURY,19,2,0,208,4,0,219,0,397,0,106,4,0,318,592,7,
114 - OLDE CREEK,15,0,1,107,0,0,99,0,174,1,61,1,0,143,262,5,
115 - RAVENSWORTH,15,0,0,113,6,2,56,1,151,1,74,3,1,145,210,3,
116 - WAKEFIELD,15,0,1,104,1,1,112,0,191,0,63,1,0,156,383,0,
117 - WOODSON,19,2,2,144,1,3,79,1,233,0,87,0,0,171,386,3,
118 - LAKE BRADDOCK,33,1,0,145,1,0,107,0,260,1,99,4,1,354,528,4,
119 - LAUREL,33,3,0,171,1,1,139,2,359,1,150,1,1,343,518,8,
120 - SIDEBURN,33,3,1,225,4,1,176,0,334,0,120,1,0,206,369,4,
121 - VILLA,14,0,1,100,1,0,45,0,154,1,81,1,0,159,219,3,
123 - ROBINSON,24,1,1,223,2,0,166,0,357,0,128,2,0,295,523,2,
125 - SIGNAL HILL,20,0,0,171,0,0,129,0,355,0,109,1,0,215,399,1,
126 - BONNIE BRAE,18,0,0,121,2,1,83,0,170,0,67,2,1,228,303,5,
127 - BURKE CENTRE,30,0,2,181,5,0,159,2,333,4,137,6,0,336,510,2,
128 - CARDINAL,20,0,0,100,0,0,68,2,170,0,64,3,0,197,276,7,
129 - KEENE MILL,8,1,0,95,2,0,52,0,143,0,40,0,0,148,201,0,
130 - TERRA CENTRE,13,0,0,104,4,1,94,0,266,1,70,2,0,175,315,4,
131 - EAGLE VIEW,41,2,0,156,1,0,92,1,231,1,95,3,0,239,333,3,
132 - MONUMENT,8,0,0,143,0,0,55,0,175,1,81,2,0,313,375,0,
133 - DANBURY,4,0,0,30,1,0,23,0,58,0,29,0,0,72,101,0,
134 - UNIVERSITY,17,0,0,43,1,0,40,0,194,0,33,5,0,672,174,9,
201 - Armstrong,25,0,1,173,6,1,138,0,314,1,89,2,0,336,484,4,
202 - FLINT HILL,21,1,0,186,3,0,172,0,336,1,94,0,0,218,405,2,
203 - FLORIS,36,3,2,225,1,1,160,3,337,0,119,1,0,273,459,4,
204 - MADISON,5,0,0,31,0,0,26,1,66,0,12,0,0,71,126,1,
208 - RESTON #1,12,0,1,85,3,0,73,0,148,0,54,4,1,326,422,4,
209 - RESTON #2,22,3,0,85,0,0,80,0,155,0,56,1,0,331,493,7,
213 - VIENNA #1,22,1,1,197,1,0,171,0,338,1,99,2,0,295,556,4,
214 - VIENNA #2,13,1,1,170,7,0,134,0,289,0,76,5,0,251,423,2,
216 - VIENNA #4,4,1,0,80,4,0,61,0,123,0,38,1,0,144,162,5,
218 - VIENNA #6,7,1,1,102,3,0,90,1,173,0,59,3,1,177,322,3,
219 - WESTBRIAR,31,0,0,176,3,1,141,0,348,0,60,1,1,203,444,2,
220 - DOGWOOD,27,4,1,143,2,0,92,0,211,1,78,1,1,345,584,3,
221 - HUNTERS WOODS,17,2,0,128,2,1,166,0,247,0,88,1,0,256,468,3,
222 - RESTON #3,9,1,1,74,3,1,50,0,101,1,27,2,1,276,399,2,
223 - GLADE,28,1,0,138,3,1,116,1,278,1,63,2,0,405,647,6,
224 - SOUTH LAKES,12,2,1,166,5,1,159,0,272,0,68,2,0,459,768,8,
225 - TERRASET,19,0,0,108,1,0,93,0,192,1,62,2,0,410,504,4,
226 - WOLFTRAP,9,1,1,190,3,0,251,0,400,0,85,1,0,195,500,2,
227 - SUNRISE VALLEY,11,2,0,97,2,0,114,0,165,0,50,0,0,115,270,1,
229 - FOX MILL,29,1,1,279,7,1,242,2,444,1,140,2,0,356,589,9,
233 - NORTH POINT,18,2,1,192,1,1,149,0,353,0,89,0,0,207,484,1,
234 - ALDRIN,21,0,1,139,2,0,121,0,216,1,72,1,0,204,416,2,
235 - FRYING PAN,15,0,0,104,1,1,66,1,187,0,54,2,0,233,346,2,
236 - STUART,4,1,0,55,0,0,55,0,129,0,41,0,0,111,197,1,
237 - MCNAIR,13,0,0,104,0,0,49,1,147,2,45,2,0,264,349,3,
238 - CAMERON GLEN,19,0,2,170,2,0,121,0,216,0,59,2,1,191,411,5,
240 - COLVIN,17,1,0,156,0,0,132,0,303,0,63,1,0,133,258,3,
301 - CHAIN BRIDGE,15,2,0,180,0,0,195,0,275,1,50,1,0,172,424,1,
302 - CHESTERBROOK,9,0,1,103,2,0,214,0,313,0,54,2,0,149,480,2,
303 - CHURCHILL,8,1,0,68,4,0,88,0,157,0,24,2,0,84,219,2,
304 - COOPER,2,2,0,129,3,0,125,1,226,0,36,1,0,98,247,1,
305 - EL NIDO,7,1,1,120,3,0,124,0,198,0,41,1,0,160,398,3,
306 - GREAT FALLS,18,1,1,163,2,1,121,0,219,0,46,0,0,90,264,2,
307 - HAYCOCK,14,1,2,100,2,1,123,1,236,0,71,3,1,194,434,5,
309 - KENMORE,20,0,0,208,3,0,188,1,326,1,78,1,0,185,449,4,
310 - KIRBY,11,0,1,105,4,0,134,0,193,1,37,2,0,145,334,1,
311 - LANGLEY,4,0,0,140,1,0,143,1,251,0,46,0,0,90,269,1,
312 - LONGFELLOW,10,0,0,116,5,0,135,0,237,0,70,3,0,224,332,3,
314 - MCLEAN,9,0,0,138,1,0,98,2,240,0,35,2,0,137,338,3,
315 - PIMMIT,20,0,1,173,4,0,53,0,165,0,81,0,0,282,361,3,
316 - SALONA #1,2,0,0,56,1,0,57,2,117,0,15,0,0,68,141,2,
317 - WESTHAMPTON,12,0,0,126,0,0,95,0,168,0,59,0,0,186,341,5,
318 - WESTMORELAND,2,1,0,76,1,0,64,0,141,0,34,3,0,127,214,0,
319 - HERNDON #1,32,3,1,177,2,1,121,0,307,0,90,4,0,366,422,9,
320 - HERNDON #2,26,1,4,155,5,0,60,1,230,1,95,2,1,332,512,4,
321 - CLEARVIEW,36,2,3,218,2,0,149,0,397,1,124,1,0,371,459,2,
322 - FORESTVILLE,17,1,1,235,3,0,178,1,363,0,103,1,1,176,294,1,
323 - SHOUSE,9,0,0,112,1,0,109,0,229,0,53,2,0,148,309,4,
324 - HERNDON #3,27,0,0,143,1,0,63,1,176,2,67,1,0,336,391,6,
325 - HUTCHISON,7,2,0,60,0,0,24,0,84,2,43,1,0,173,249,2,
327 - SUGARLAND,21,3,0,203,5,0,136,1,345,1,103,2,0,308,419,2,
328 - HICKORY,29,0,1,182,3,0,147,0,308,0,75,0,0,145,332,0,
329 - SENECA,16,1,3,302,1,0,154,0,282,0,67,3,0,165,385,4,
331 - SPRING HILL,2,0,1,136,0,0,130,0,294,0,51,1,0,113,295,1,
332 - COATES,17,0,0,78,3,0,32,0,136,1,39,0,1,253,305,2,
333 - SALONA #2,5,0,0,76,2,0,100,1,199,0,43,1,0,109,298,1,
401 - BUSH HILL,34,1,0,173,4,0,109,2,248,0,81,1,0,241,486,6,
402 - CAMERON,8,0,0,56,2,0,26,1,82,0,26,0,0,73,140,1,
403 - FORESTDALE,7,0,0,54,0,0,26,0,63,0,25,0,0,92,201,2,
404 - FRANCONIA,25,0,0,162,0,1,88,0,178,0,47,2,2,220,460,4,
405 - GROVETON,5,0,0,58,0,1,20,0,81,1,22,2,0,113,240,2,
406 - HAYFIELD,29,0,1,166,3,0,84,0,247,0,83,3,0,163,348,5,
408 - MOUNT EAGLE,11,0,0,56,0,0,62,0,155,0,37,1,1,222,398,5,
409 - PIONEER,14,0,0,136,5,0,41,0,151,0,55,1,0,274,444,3,
410 - ROSE HILL,26,0,2,212,1,0,104,1,287,1,113,3,0,329,548,6,
411 - VIRGINIA HILLS,15,0,0,102,6,0,57,0,167,0,46,1,1,162,318,2,
413 - FAIRFIELD,6,0,0,42,0,0,10,0,40,0,26,0,0,121,330,1,
415 - CRESTWOOD,24,0,0,147,5,0,43,0,117,0,68,0,0,214,276,2,
417 - GARFIELD,12,1,2,169,3,1,44,1,136,0,62,0,0,220,366,4,
418 - LYNBROOK,12,1,0,73,0,0,19,0,91,0,37,2,0,135,239,4,
419 - LANE,16,0,0,101,1,0,63,0,168,1,57,2,0,269,473,6,
420 - VILLAGES,17,0,0,157,3,0,92,1,248,0,76,2,0,239,551,1,
421 - KINGSTOWNE,10,0,1,130,2,1,78,1,218,1,52,1,1,236,457,1,
422 - VAN DORN,20,0,1,129,0,1,82,1,213,0,67,1,0,228,456,4,
423 - CLERMONT,11,0,2,136,1,0,91,4,218,1,47,5,1,210,373,1,
424 - HUNTLEY,20,0,0,116,0,0,85,0,164,0,61,1,0,213,455,3,
426 - GREENSPRING,28,2,2,109,6,1,129,2,149,0,49,0,0,52,501,4,
427 - ISLAND CREEK,16,0,1,111,1,0,72,0,185,0,51,1,0,169,410,1,
428 - PINEWOOD,5,0,1,72,1,0,21,1,50,0,34,0,0,183,457,3,
429 - HYBLA VALLEY,7,0,1,51,1,0,18,0,89,0,26,4,0,167,488,4,
501 - BAILEYS,9,0,1,104,4,0,60,0,141,0,40,1,1,215,504,1,
502 - BARCROFT,9,0,0,61,0,0,81,0,114,0,32,1,0,107,250,3,
503 - BELVEDERE,12,0,0,79,0,0,88,0,97,0,31,1,0,138,317,1,
504 - BRISTOW,16,2,0,83,2,1,30,1,73,0,37,2,0,147,289,5,
505 - GLEN FOREST,5,0,0,82,0,1,50,0,110,1,39,3,0,183,351,4,
506 - HOLMES #1,6,0,0,16,1,0,4,0,14,0,1,0,0,54,97,0,
507 - LINCOLNIA,8,2,1,114,0,0,75,2,160,0,60,0,0,227,465,1,
508 - MASONVILLE,28,1,0,113,6,0,82,0,187,1,50,3,0,225,396,7,
509 - PLAZA,2,0,0,39,0,0,13,0,29,0,11,1,0,87,237,4,
510 - PARKLAWN,3,0,0,106,4,0,47,1,156,0,35,0,0,190,252,3,
511 - RAVENWOOD,14,1,0,115,8,0,101,0,176,0,58,1,0,171,418,2,
512 - SLEEPY HOLLOW,9,0,0,51,0,0,55,0,97,0,28,1,1,146,223,5,
513 - SAINT ALBANS,2,0,0,49,0,0,39,0,72,0,20,0,0,73,139,2,
514 - CROSSROADS,3,1,1,26,2,0,28,1,37,0,10,0,0,59,248,2,
515 - WESTLAWN,13,0,1,65,1,0,25,1,69,0,29,3,0,133,216,1,
516 - WEYANOKE,17,0,0,102,3,0,53,0,133,0,41,0,0,202,364,4,
517 - WILLSTON,5,0,0,49,5,0,24,1,66,0,12,1,0,108,203,4,
518 - COLUMBIA,16,0,0,116,1,0,38,0,113,0,53,3,0,187,284,2,
519 - HUMMER,7,1,0,78,4,0,36,0,120,1,54,1,0,136,194,2,
520 - SKYLINE,6,1,1,61,0,0,28,0,65,1,21,0,0,167,306,2,
521 - BROOK HILL,14,0,1,109,1,0,35,0,110,0,55,0,1,149,232,1,
522 - CAMELOT,8,0,0,98,2,0,75,0,163,0,36,0,0,76,224,3,
523 - POE,17,2,1,123,2,0,62,0,163,0,49,3,0,166,310,5,
525 - WALNUT HILL,26,1,0,114,4,2,66,2,203,2,74,0,1,262,435,3,
526 - BREN MAR,3,0,0,100,1,0,47,0,158,0,51,3,0,233,493,3,
527 - EDSALL,10,0,0,74,3,1,45,0,103,0,36,3,0,135,279,2,
528 - RIDGELEA,7,2,0,67,4,0,88,0,119,1,44,0,0,69,181,0,
530 - HOLMES #2,3,0,0,57,3,0,57,0,64,0,16,1,0,156,280,5,
601 - BELLE HAVEN,11,0,1,135,5,0,128,0,226,0,39,0,1,113,269,1,
602 - BELLEVIEW,14,0,0,118,2,0,88,0,169,0,41,1,0,172,363,3,
604 - BUCKNELL,14,1,0,120,2,1,56,0,137,0,37,1,0,269,512,2,
605 - FORT HUNT,10,1,0,169,4,0,171,0,308,1,76,2,0,158,362,4,
606 - HOLLIN HALL,21,1,1,158,4,0,147,0,275,1,53,2,0,197,453,3,
607 - HUNTINGTON,13,1,1,130,1,0,99,0,190,0,47,5,2,309,523,3,
608 - KIRKSIDE,9,0,0,74,0,1,84,0,136,0,44,0,0,145,419,1,
609 - MARLAN,21,1,1,139,3,1,152,0,200,0,47,0,0,154,335,0,
610 - SHERWOOD,11,0,0,73,0,1,82,0,141,0,41,0,0,137,361,2,
611 - STRATFORD,17,0,1,195,5,0,225,1,323,3,80,1,0,237,473,4,
612 - WAYNEWOOD,6,2,0,71,3,0,81,0,203,0,31,1,0,97,226,9,
613 - WESTGATE,22,1,1,277,3,0,259,0,402,0,118,1,0,208,383,4,
614 - RIVERSIDE,25,1,0,142,2,0,151,0,221,0,79,0,0,146,312,6,
615 - WOODLEY,19,0,1,179,2,1,85,0,174,0,95,0,0,167,359,8,
616 - GUNSTON,20,2,0,204,2,0,73,0,165,0,103,2,0,136,282,4,
617 - LORTON,5,0,0,69,0,0,25,0,71,0,38,0,0,149,344,4,
618 - NEWINGTON,44,1,2,209,5,0,110,0,327,4,146,4,2,391,558,9,
619 - BELVOIR,15,0,0,126,2,0,62,1,161,0,58,0,0,143,279,1,
621 - GROSVENOR,4,2,0,48,1,1,42,0,114,2,36,1,0,182,234,4,
622 - LORTON STATION,17,0,0,93,3,1,32,1,124,0,56,3,0,244,489,2,
623 - ALBAN,16,1,0,129,0,0,66,0,190,1,59,2,0,205,331,2,
625 - LORTON CENTER,7,1,1,93,3,0,56,1,125,1,41,2,0,100,310,1,
626 - SARATOGA,29,1,1,198,3,0,93,0,241,1,114,0,0,227,463,4,
627 - WOODLAWN,15,0,1,135,1,0,38,0,124,0,59,0,1,235,497,4,
628 - LAUREL HILL,20,0,0,133,3,1,63,0,177,2,72,0,1,232,480,1,
629 - SOUTH COUNTY,25,0,0,181,1,0,108,1,274,1,73,1,1,133,354,2,
701 - BLAKE,23,1,1,154,4,3,126,0,349,1,86,3,0,352,510,6,
703 - FORT BUFFALO,6,0,0,40,1,0,32,0,98,0,11,1,0,119,246,0,
704 - FREEDOM HILL,5,1,0,146,3,0,79,2,165,0,36,1,0,145,298,1,
705 - GRAHAM - GREENWAY,12,0,0,108,4,0,72,0,244,0,58,2,0,321,480,10,
707 - MANTUA,10,0,0,108,0,1,106,0,208,0,63,1,0,190,320,2,
708 - MARSHALL,11,1,0,148,4,0,138,0,357,0,85,3,1,445,625,3,
709 - MOSBY,12,1,2,110,1,0,48,1,192,0,58,1,1,260,376,1,
710 - PINE SPRING,4,0,1,86,0,0,47,0,112,0,50,1,0,180,312,2,
